eye_shoulder_y_ratio,shoulder_y_diff,wrist_distance_x,wrist_shoulder_ratio,nose_eye_center_offset_x,shoulder_span,hip_shoulder_y_diff,body_lean_x,shoulder_center_x,hip_center_x,spine_angle,eye_distance,head_tilt_angle,eye_distance_ratio,shoulder_slope,head_direction,arm_position,posture,confidence_label
-0.4282965064048767,0.0130733251571655,0.710066169500351,1.8128027546946808,0.0017727315425872,0.3919033318713469,1.0540190935134888,-0.0076911151409149,0.5738945156335831,0.581585630774498,89.58192349730298,0.12012903904593,-8.653276798005164,0.3065272205579658,0.0130733251571655,Looking Straight,Open Arms,Upright,Confident
-0.4495914131402969,0.0205364823341369,0.6851256340742111,1.8007441665625992,-0.0005135387182235,0.3810119160697224,1.018265575170517,-0.0209113657474517,0.5432849824428558,0.5641963481903076,88.82352439256732,0.11902644526181,-6.26810382566857,0.3123955977272614,0.0205364823341369,Looking Straight,Open Arms,Upright,Confident
-0.465914323925972,0.0211466550827026,0.6500870287418365,1.680049194311897,-0.0021681189537048,0.3875126531945201,1.0025278329849243,-0.0204589813947677,0.5402360558509827,0.5606950372457504,88.83090467735144,0.1196231921923749,-6.670820265760559,0.3086949321686472,0.0211466550827026,Looking Straight,Open Arms,Upright,Confident
-0.475570373237133,0.0279096364974975,0.6839061677455902,1.7505185856273633,-0.0011288970708847,0.3916733999659963,0.9974002838134766,-0.0320921838283538,0.5219490230083466,0.5540412068367004,88.15709643294763,0.1181981669000262,-9.477132623738182,0.3017773658111267,0.0279096364974975,Looking Straight,Open Arms,Upright,Confident
-0.4752836599946022,0.0211718082427978,0.6310846209526062,1.6014487918470852,-0.0024352520704269,0.3946294001909603,0.9756068587303162,-0.0275835990905761,0.514988973736763,0.5425725728273392,88.38049222313454,0.121412711532762,-11.38616157399201,0.3076626107279657,0.0211718082427978,Looking Straight,Open Arms,Upright,Confident
-0.4830022677779197,0.0137619972229003,0.6533081084489822,1.6243586885396697,-0.0023280382156372,0.4024198723468756,0.9702101945877076,-0.0220454931259155,0.5086032748222351,0.5306487679481506,88.69832701927132,0.1219615700629532,-11.620310931322935,0.303070445680738,0.0137619972229003,Looking Straight,Open Arms,Upright,Confident
-0.480437234044075,0.0087761878967285,0.5941519290208817,1.4681042305676266,-0.0018061101436614,0.4047920598419084,0.9597782492637634,-0.0259276777505874,0.5035388022661209,0.5294664800167084,88.45257454171836,0.1249796051639957,-11.79569183552155,0.3087501400417946,0.0087761878967285,Looking Straight,Partially Open,Upright,Confident
-0.4981693774461746,0.0057942867279052,0.6710349321365356,1.588079991224326,-0.0022991597652435,0.4225745207347979,0.9803553819656372,-0.0236948579549789,0.5037632137537003,0.5274580717086792,88.61544995413742,0.1272982714744756,-9.206102757377549,0.3012445503177089,0.0057942867279052,Looking Straight,Open Arms,Upright,Confident
-0.5014846846461296,0.0110618472099304,0.6674848794937134,1.5709707261097596,-0.0024710446596145,0.4250208740353137,0.9811974465847016,-0.0229489356279373,0.5068257004022598,0.5297746360301971,88.660170305856,0.1284285129157344,-10.06031986171092,0.3021698950839381,0.0110618472099304,Looking Straight,Open Arms,Upright,Confident
-0.5094557330012321,0.0166543722152709,0.6664152294397354,1.5560928668948906,-0.0005705207586288,0.4285755777815873,0.992373526096344,-0.0206496864557266,0.5107886791229248,0.5314383655786514,88.80793961815036,0.1300061010252101,-11.66237036475476,0.3033446322306878,0.0166543722152709,Looking Straight,Open Arms,Upright,Confident
